productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extDescription,extCost,extThreshold,extElement,extTypeLine,extCardCategory,extCardType,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extPowerRating,extCardSubtype,extFlavorText,extDefensePower,extLife
523165,Poisonous Dagger,Poisonous Dagger,https://tcgplayer-cdn.tcgplayer.com/product/523165_200w.jpg,77,23336,https://cpt.tcgcsv.com/khc6,2024-10-03T17:49:42.83,1,Exceptional,Bearer has Lethal.,2,,,An Exceptional Weapon of virulent venom,Spell,Artifact,0.15,0.23,1.0,0.18,,Normal,,Weapon,"Scantest scratch fulfilled
Withal the strength of twenty
Shall thine heart be stilled",,
523166,Poisonous Dagger (Foil),Poisonous Dagger Foil,https://tcgplayer-cdn.tcgplayer.com/product/523166_200w.jpg,77,23336,https://cpt.tcgcsv.com/lhc6,2024-10-03T17:49:43.087,1,Exceptional,Bearer has Lethal.,2,,,An Exceptional Weapon of virulent venom,Spell,Artifact,1.55,1.97,6.75,1.78,,Foil,,Weapon,"Scantest scratch fulfilled
Withal the strength of twenty
Shall thine heart be stilled",,
523167,Doomsday Device,Doomsday Device,https://tcgplayer-cdn.tcgplayer.com/product/523167_200w.jpg,77,23336,https://cpt.tcgcsv.com/mhc6,2024-10-03T17:49:43.283,1,Unique,"Doomsday Device enters the realm with 6 counters. At the end of each player’s turn, remove a counter. When the last is removed, it detonates!<br><br>Deals damage to each unit at affected locations:",4,,,A Unique Device of mutually assured destruction,Spell,Artifact,0.91,1.29,19.99,1.04,,Normal,,Device,,,
523168,Polar Bears,Polar Bears,https://tcgplayer-cdn.tcgplayer.com/product/523168_200w.jpg,77,23336,https://cpt.tcgcsv.com/nhc6,2024-10-03T17:49:43.487,1,Ordinary,Can move as if the top and bottom edges of the realm were connected.,2,W,Water,Ordinary Beasts of extreme latitudes,Spell,Minion,0.04,0.15,0.79,0.09,,Normal,2,Beast,,2,
523169,Doomsday Device (Foil),Doomsday Device Foil,https://tcgplayer-cdn.tcgplayer.com/product/523169_200w.jpg,77,23336,https://cpt.tcgcsv.com/phc6,2024-10-03T17:49:43.707,1,Unique,"Doomsday Device enters the realm with 6 counters. At the end of each player’s turn, remove a counter. When the last is removed, it detonates!<br><br>Deals damage to each unit at affected locations:",4,,,A Unique Device of mutually assured destruction,Spell,Artifact,15.99,24.87,250.0,19.45,,Foil,,Device,,,
523170,Polar Bears (Foil),Polar Bears Foil,https://tcgplayer-cdn.tcgplayer.com/product/523170_200w.jpg,77,23336,https://cpt.tcgcsv.com/qhc6,2024-10-03T17:49:43.867,1,Ordinary,Can move as if the top and bottom edges of the realm were connected.,2,W,Water,Ordinary Beasts of extreme latitudes,Spell,Minion,1.75,2.28,9.95,2.17,,Foil,2,Beast,,2,
523171,Craterize,Craterize,https://tcgplayer-cdn.tcgplayer.com/product/523171_200w.jpg,77,23336,https://cpt.tcgcsv.com/rhc6,2024-10-03T17:49:44.133,1,Elite,"As an additional cost to cast Craterize, discard a site. Destroy target site and deal damage to each unit above or below a site in the area of effect:",8,EE,Earth,Elite Magic of cataclysmic impact,Spell,Magic,0.6,0.95,1.99,0.87,,Normal,,,,,
523172,Craterize (Foil),Craterize Foil,https://tcgplayer-cdn.tcgplayer.com/product/523172_200w.jpg,77,23336,https://cpt.tcgcsv.com/shc6,2024-10-03T17:49:44.347,1,Elite,"As an additional cost to cast Craterize, discard a site. Destroy target site and deal damage to each unit above or below a site in the area of effect:",8,EE,Earth,Elite Magic of cataclysmic impact,Spell,Magic,5.0,6.95,12.7,6.64,,Foil,,,,,
523173,Doomsday Prophet,Doomsday Prophet,https://tcgplayer-cdn.tcgplayer.com/product/523173_200w.jpg,77,23336,https://cpt.tcgcsv.com/thc6,2024-10-03T17:49:44.517,1,Unique,"Nearby units take double damage, except from strikes.",5,FF,Fire,A Unique Mortal prognosticates the end,Spell,Minion,0.98,1.1,19.99,1.03,,Normal,1,Mortal,The end is nigh!,1,
523174,Polar Explorers,Polar Explorers,https://tcgplayer-cdn.tcgplayer.com/product/523174_200w.jpg,77,23336,https://cpt.tcgcsv.com/vhc6,2024-10-03T17:49:44.733,1,Elite,Allied units here can move as if the top and bottom edges of the realm were connected.,2,WW,Water,Elite Mortals on an icy expedition,Spell,Minion,0.25,0.5,2.5,0.43,,Normal,2,Mortal,,2,
523175,Doomsday Prophet (Foil),Doomsday Prophet Foil,https://tcgplayer-cdn.tcgplayer.com/product/523175_200w.jpg,77,23336,https://cpt.tcgcsv.com/whc6,2024-10-03T17:49:45.12,1,Unique,"Nearby units take double damage, except from strikes.",5,FF,Fire,A Unique Mortal prognosticates the end,Spell,Minion,12.35,16.74,31.9,16.18,,Foil,1,Mortal,The end is nigh!,1,
523176,Polar Explorers (Foil),Polar Explorers Foil,https://tcgplayer-cdn.tcgplayer.com/product/523176_200w.jpg,77,23336,https://cpt.tcgcsv.com/xhc6,2024-10-03T17:49:45.463,1,Elite,Allied units here can move as if the top and bottom edges of the realm were connected.,2,WW,Water,Elite Mortals on an icy expedition,Spell,Minion,3.9,4.02,29.75,3.94,,Foil,2,Mortal,,2,
523177,Pollimorph,Pollimorph,https://tcgplayer-cdn.tcgplayer.com/product/523177_200w.jpg,77,23336,https://cpt.tcgcsv.com/zhc6,2024-10-03T17:49:45.803,1,Elite,Transform target nearby minion into a Frog token.,2,WW,Water,Elite Magic of transfrogrification,Spell,Magic,1.39,1.42,2.25,1.42,,Normal,,,,,
523178,Dream-Quest,Dream Quest,https://tcgplayer-cdn.tcgplayer.com/product/523178_200w.jpg,77,23336,https://cpt.tcgcsv.com/Bhc6,2024-10-03T17:49:46.133,1,Unique,"An allied Spellcaster falls asleep and is disabled until hurt. At the start of your next turn, if it's still asleep, you may wake it up to search your spellbook for a card and put it into your hand. Shuffle if needed.",1,A,Air,Unique Magic glimpses beyond the veil,Spell,Magic,5.0,7.99,20.0,6.35,,Normal,,,"When your dreams are your own, I'll meet you there.",,
523179,Pollimorph (Foil),Pollimorph Foil,https://tcgplayer-cdn.tcgplayer.com/product/523179_200w.jpg,77,23336,https://cpt.tcgcsv.com/Chc6,2024-10-03T17:49:46.517,1,Elite,Transform target nearby minion into a Frog token.,2,WW,Water,Elite Magic of transfrogrification,Spell,Magic,5.95,6.55,22.95,5.97,,Foil,,,,,
523181,Porcupine Pufferfish,Porcupine Pufferfish,https://tcgplayer-cdn.tcgplayer.com/product/523181_200w.jpg,77,23336,https://cpt.tcgcsv.com/Fhc6,2024-10-03T17:49:46.86,1,Ordinary,"Lethal, Submerge",1,W,Water,An Ordinary and prickly little Beast,Spell,Minion,0.02,0.15,0.79,0.06,,Normal,1,Beast,A remarkable thirteen pufferfish entries are found in Bog'duul’s Greater and Lesser Poisons and Their Uses.,1,
523182,Porcupine Pufferfish (Foil),Porcupine Pufferfish Foil,https://tcgplayer-cdn.tcgplayer.com/product/523182_200w.jpg,77,23336,https://cpt.tcgcsv.com/Ghc6,2024-10-03T17:49:47.383,1,Ordinary,"Lethal, Submerge",1,W,Water,An Ordinary and prickly little Beast,Spell,Minion,2.25,3.95,17.45,3.03,,Foil,1,Beast,A remarkable thirteen pufferfish entries are found in Bog'duul’s Greater and Lesser Poisons and Their Uses.,1,
523183,Dream-Quest (Foil),Dream Quest Foil,https://tcgplayer-cdn.tcgplayer.com/product/523183_200w.jpg,77,23336,https://cpt.tcgcsv.com/Hhc6,2024-10-03T17:49:47.793,1,Unique,"An allied Spellcaster falls asleep and is disabled until hurt. At the start of your next turn, if it's still asleep, you may wake it up to search your spellbook for a card and put it into your hand. Shuffle if needed.",1,A,Air,Unique Magic glimpses beyond the veil,Spell,Magic,68.68,69.96,99.22,97.27,,Foil,,,"When your dreams are your own, I'll meet you there.",,
523184,Primordial Spring,Primordial Spring,https://tcgplayer-cdn.tcgplayer.com/product/523184_200w.jpg,77,23336,https://cpt.tcgcsv.com/Jhc6,2024-10-03T17:49:48.03,1,Elite,"Genesis —> If you control fewer sites than any opponent, draw three sites.",,,,An Elite Site of primeval bounty,Site,Site,0.74,0.84,1.99,0.78,,Normal,,,,,
523186,Primordial Spring (Foil),Primordial Spring Foil,https://tcgplayer-cdn.tcgplayer.com/product/523186_200w.jpg,77,23336,https://cpt.tcgcsv.com/Lhc6,2024-10-03T17:49:48.32,1,Elite,"Genesis —> If you control fewer sites than any opponent, draw three sites.",,,,An Elite Site of primeval bounty,Site,Site,4.93,8.0,35.0,7.23,,Foil,,,,,
523187,Pristine Paradise,Pristine Paradise,https://tcgplayer-cdn.tcgplayer.com/product/523187_200w.jpg,77,23336,https://cpt.tcgcsv.com/Mhc6,2024-10-03T17:49:48.553,1,Unique,Provides no mana or threshold unless completely empty.,,AEFW,Air;Earth;Fire;Water,A Unique Site of virgin splendor,Site,Site,4.77,6.0,19.9,5.37,,Normal,,,,,
523188,Pristine Paradise (Foil),Pristine Paradise Foil,https://tcgplayer-cdn.tcgplayer.com/product/523188_200w.jpg,77,23336,https://cpt.tcgcsv.com/Nhc6,2024-10-03T17:49:49.053,1,Unique,Provides no mana or threshold unless completely empty.,,AEFW,Air;Earth;Fire;Water,A Unique Site of virgin splendor,Site,Site,38.0,43.99,249.99,57.45,,Foil,,,,,
523189,Drought,Drought,https://tcgplayer-cdn.tcgplayer.com/product/523189_200w.jpg,77,23336,https://cpt.tcgcsv.com/Phc6,2024-10-03T17:49:49.447,1,Exceptional,"Affected sites aren't water sites, and provide no water threshold.",4,FF,Fire,An Exceptional Aura of desperate dearth,Spell,Aura,0.1,0.2,0.5,0.13,,Normal,,,,,
523190,Psionic Blast,Psionic Blast,https://tcgplayer-cdn.tcgplayer.com/product/523190_200w.jpg,77,23336,https://cpt.tcgcsv.com/Qhc6,2024-10-03T17:49:49.81,1,Exceptional,Deal 1 damage to each minion here. They're disabled until your next turn.,2,A,Air,Exceptional Magic of stunning realization,Spell,Magic,0.09,0.23,0.79,0.14,,Normal,,,A laden conscience soon becomes leaden.,,
523191,Psionic Blast (Foil),Psionic Blast Foil,https://tcgplayer-cdn.tcgplayer.com/product/523191_200w.jpg,77,23336,https://cpt.tcgcsv.com/Rhc6,2024-10-03T17:49:50.03,1,Exceptional,Deal 1 damage to each minion here. They're disabled until your next turn.,2,A,Air,Exceptional Magic of stunning realization,Spell,Magic,1.65,2.75,10.0,2.02,,Foil,,,A laden conscience soon becomes leaden.,,
523192,Drought (Foil),Drought Foil,https://tcgplayer-cdn.tcgplayer.com/product/523192_200w.jpg,77,23336,https://cpt.tcgcsv.com/Shc6,2024-10-03T17:49:50.293,1,Exceptional,"Affected sites aren't water sites, and provide no water threshold.",4,FF,Fire,An Exceptional Aura of desperate dearth,Spell,Aura,1.4,2.0,5.45,1.4,,Foil,,,,,
523193,Pudge Butcher,Pudge Butcher,https://tcgplayer-cdn.tcgplayer.com/product/523193_200w.jpg,77,23336,https://cpt.tcgcsv.com/Thc6,2024-10-03T17:49:50.537,1,Exceptional,"Immobile<br><br>Tap —> Shoot a projectile. If it hits a unit, drag it to this location. Pudge may fight it.",4,EE,Earth,An Exceptional Demon of corpulent choler,Spell,Minion,0.04,0.36,2.88,0.33,,Normal,5,Demon,,5,
523194,Pudge Butcher (Foil),Pudge Butcher Foil,https://tcgplayer-cdn.tcgplayer.com/product/523194_200w.jpg,77,23336,https://cpt.tcgcsv.com/Vhc6,2024-10-03T17:49:50.75,1,Exceptional,"Immobile<br><br>Tap —> Shoot a projectile. If it hits a unit, drag it to this location. Pudge may fight it.",4,EE,Earth,An Exceptional Demon of corpulent choler,Spell,Minion,11.39,15.0,28.96,11.64,,Foil,5,Demon,,5,
523195,Puppet Master,Puppet Master,https://tcgplayer-cdn.tcgplayer.com/product/523195_200w.jpg,77,23336,https://cpt.tcgcsv.com/Whc6,2024-10-03T17:49:50.95,1,Elite,Airborne<br><br>Genesis —> Gain control of all tapped minions here until Puppet Master leaves the realm.,6,AA,Air,An Elite Spirit pulls the strings,Spell,Minion,0.25,0.4,1.57,0.36,,Normal,1,Spirit,,1,
523196,Drown,Drown,https://tcgplayer-cdn.tcgplayer.com/product/523196_200w.jpg,77,23336,https://cpt.tcgcsv.com/Xhc6,2024-10-03T17:49:51.2,1,Ordinary,"Submerge target minion or artifact, if able.",3,W,Water,Ordinary Magic of downward descent,Spell,Magic,0.02,0.15,0.79,0.08,,Normal,,,,,
523197,Puppet Master (Foil),Puppet Master Foil,https://tcgplayer-cdn.tcgplayer.com/product/523197_200w.jpg,77,23336,https://cpt.tcgcsv.com/Zhc6,2024-10-03T17:49:51.403,1,Elite,Airborne<br><br>Genesis —> Gain control of all tapped minions here until Puppet Master leaves the realm.,6,AA,Air,An Elite Spirit pulls the strings,Spell,Minion,3.75,4.18,20.0,3.89,,Foil,1,Spirit,,1,
523198,Purge Juggernaut,Purge Juggernaut,https://tcgplayer-cdn.tcgplayer.com/product/523198_200w.jpg,77,23336,https://cpt.tcgcsv.com/-hc6,2024-10-03T17:49:51.603,1,Elite,"At the start of your turn, Purge Juggernaut taps and moves to an adjacent location. Kill all minions there.",6,,,An Elite Automaton of ceaseless slaughter,Spell,Artifact,0.1,0.35,2.5,0.29,,Normal,4,Automaton,,4,
523199,Drown (Foil),Drown Foil,https://tcgplayer-cdn.tcgplayer.com/product/523199_200w.jpg,77,23336,https://cpt.tcgcsv.com/_hc6,2024-10-03T17:49:51.827,1,Ordinary,"Submerge target minion or artifact, if able.",3,W,Water,Ordinary Magic of downward descent,Spell,Magic,3.73,5.0,12.95,4.39,,Foil,,,,,
523200,Purge Juggernaut (Foil),Purge Juggernaut Foil,https://tcgplayer-cdn.tcgplayer.com/product/523200_200w.jpg,77,23336,https://cpt.tcgcsv.com/0jc6,2024-10-03T17:49:52.017,1,Elite,"At the start of your turn, Purge Juggernaut taps and moves to an adjacent location. Kill all minions there.",6,,,An Elite Automaton of ceaseless slaughter,Spell,Artifact,5.45,6.5,39.99,6.28,,Foil,4,Automaton,,4,
523201,Quagmire,Quagmire,https://tcgplayer-cdn.tcgplayer.com/product/523201_200w.jpg,77,23336,https://cpt.tcgcsv.com/2jc6,2024-10-03T17:49:52.24,1,Exceptional,Genesis —> Units occupying nearby sites are Immobile until your next turn.,,E,Earth,An Exceptional Site of swamp and slough,Site,,0.1,0.24,0.79,0.18,,Normal,,,,,
523202,Quagmire (Foil),Quagmire Foil,https://tcgplayer-cdn.tcgplayer.com/product/523202_200w.jpg,77,23336,https://cpt.tcgcsv.com/3jc6,2024-10-03T17:49:52.47,1,Exceptional,Genesis —> Units occupying nearby sites are Immobile until your next turn.,,E,Earth,An Exceptional Site of swamp and slough,Site,,4.16,6.85,25.0,7.11,,Foil,,,,,
523203,Quarrelsome Kobolds,Quarrelsome Kobolds,https://tcgplayer-cdn.tcgplayer.com/product/523203_200w.jpg,77,23336,https://cpt.tcgcsv.com/5jc6,2024-10-03T17:49:52.65,1,Exceptional,"At the end of your turn, Quarrelsome Kobolds strike themselves or another target adjacent unit.",3,F,Fire,Exceptional Goblins raise a ruckus,Spell,Minion,0.13,0.25,0.79,0.22,,Normal,2,Goblin,“He started it!” — The one that started it,2,
523204,Quarrelsome Kobolds (Foil),Quarrelsome Kobolds Foil,https://tcgplayer-cdn.tcgplayer.com/product/523204_200w.jpg,77,23336,https://cpt.tcgcsv.com/6jc6,2024-10-03T17:49:53.017,1,Exceptional,"At the end of your turn, Quarrelsome Kobolds strike themselves or another target adjacent unit.",3,F,Fire,Exceptional Goblins raise a ruckus,Spell,Minion,14.89,15.46,36.98,15.38,,Foil,2,Goblin,“He started it!” — The one that started it,2,
523205,Drums of Doom,Drums of Doom,https://tcgplayer-cdn.tcgplayer.com/product/523205_200w.jpg,77,23336,https://cpt.tcgcsv.com/7jc6,2024-10-03T17:49:53.243,1,Elite,Damage dealt to minions nearby is lethal.,5,,,Elite Instruments of mass percussion,Spell,Artifact,0.24,0.5,1.0,0.48,,Normal,,Instruments,"A trepid pulse, a throb of bloodpour’d passion, and life’s spark seemed to each one about them lost.",,
523206,Queen of Midland,Queen of Midland,https://tcgplayer-cdn.tcgplayer.com/product/523206_200w.jpg,77,23336,https://cpt.tcgcsv.com/8jc6,2024-10-03T17:49:53.41,1,Unique,"After an opponent draws a card, if they have more cards than you, you may draw a card.",5,EE,Earth,"A Unique Mortal, comely and covetous",Spell,Minion,2.75,3.95,24.99,2.98,,Normal,1,Mortal,,1,
523207,Drums of Doom (Foil),Drums of Doom Foil,https://tcgplayer-cdn.tcgplayer.com/product/523207_200w.jpg,77,23336,https://cpt.tcgcsv.com/9jc6,2024-10-03T17:49:53.73,1,Elite,Damage dealt to minions nearby is lethal.,5,,,Elite Instruments of mass percussion,Spell,Artifact,6.0,9.65,18.95,8.16,,Foil,,Instruments,"A trepid pulse, a throb of bloodpour’d passion, and life’s spark seemed to each one about them lost.",,
523208,Queen of Midland (Foil),Queen of Midland Foil,https://tcgplayer-cdn.tcgplayer.com/product/523208_200w.jpg,77,23336,https://cpt.tcgcsv.com/bjc6,2024-10-03T17:49:53.91,1,Unique,"After an opponent draws a card, if they have more cards than you, you may draw a card.",5,EE,Earth,"A Unique Mortal, comely and covetous",Spell,Minion,27.23,29.5,177.77,28.93,,Foil,1,Mortal,,1,
523209,Raal Dromedary,Raal Dromedary,https://tcgplayer-cdn.tcgplayer.com/product/523209_200w.jpg,77,23336,https://cpt.tcgcsv.com/cjc6,2024-10-03T17:49:54.323,1,Ordinary,,1,F,Fire,An Ordinary and superbly indifferent Beast,Spell,Minion,0.01,0.15,0.5,0.07,,Normal,2,Beast,"“And a coarse grace remained: his head was high,
 Though his gaunt flanks with a great mange were worn:
 There was not any yearning in his eye,
 But on his lips and nostril infinite scorn.”
 — Archibald Young Campbell""",2,
523210,Raal Dromedary (Foil),Raal Dromedary Foil,https://tcgplayer-cdn.tcgplayer.com/product/523210_200w.jpg,77,23336,https://cpt.tcgcsv.com/djc6,2024-10-03T17:49:54.543,1,Ordinary,,1,F,Fire,An Ordinary and superbly indifferent Beast,Spell,Minion,0.61,1.33,25.0,1.27,,Foil,2,Beast,"“And a coarse grace remained: his head was high,
 Though his gaunt flanks with a great mange were worn:
 There was not any yearning in his eye,
 But on his lips and nostril infinite scorn.”
 — Archibald Young Campbell""",2,
523211,Rain of Arrows,Rain of Arrows,https://tcgplayer-cdn.tcgplayer.com/product/523211_200w.jpg,77,23336,https://cpt.tcgcsv.com/fjc6,2024-10-03T17:49:54.77,1,Ordinary,Deal 1 damage to each aboveground minion.,2,A,Air,Ordinary Magic eclipses the sun,Spell,Magic,0.01,0.15,1.0,0.05,,Normal,,,"""Then we will fight in the shade!""
— Dienekes",,
523212,Rain of Arrows (Foil),Rain of Arrows Foil,https://tcgplayer-cdn.tcgplayer.com/product/523212_200w.jpg,77,23336,https://cpt.tcgcsv.com/gjc6,2024-10-03T17:49:55,1,Ordinary,Deal 1 damage to each aboveground minion.,2,A,Air,Ordinary Magic eclipses the sun,Spell,Magic,0.85,1.5,12.96,1.18,,Foil,,,"""Then we will fight in the shade!""
— Dienekes",,
523213,Raise Dead,Raise Dead,https://tcgplayer-cdn.tcgplayer.com/product/523213_200w.jpg,77,23336,https://cpt.tcgcsv.com/hjc6,2024-10-03T17:49:55.307,1,Exceptional,Summon a random dead minion.,4,AA,Air,Exceptional Magic of unsettling necromancy,Spell,Magic,0.1,0.2,0.79,0.14,,Normal,,,The living need the dead far more than the dead need the living. — Thomas Laqueur,,
523214,Raise Dead (Foil),Raise Dead Foil,https://tcgplayer-cdn.tcgplayer.com/product/523214_200w.jpg,77,23336,https://cpt.tcgcsv.com/jjc6,2024-10-03T17:49:55.54,1,Exceptional,Summon a random dead minion.,4,AA,Air,Exceptional Magic of unsettling necromancy,Spell,Magic,1.85,2.14,6.75,2.01,,Foil,,,The living need the dead far more than the dead need the living. — Thomas Laqueur,,
523215,Recall,Recall,https://tcgplayer-cdn.tcgplayer.com/product/523215_200w.jpg,77,23336,https://cpt.tcgcsv.com/kjc6,2024-10-03T17:49:55.763,1,Exceptional,Teleport any number of allied minions to the caster’s location.,2,AA,Air,Exceptional Magic of last resort,Spell,Magic,0.03,0.23,2.39,0.14,,Normal,,,,,
523216,Recall (Foil),Recall Foil,https://tcgplayer-cdn.tcgplayer.com/product/523216_200w.jpg,77,23336,https://cpt.tcgcsv.com/ljc6,2024-10-03T17:49:56.007,1,Exceptional,Teleport any number of allied minions to the caster’s location.,2,AA,Air,Exceptional Magic of last resort,Spell,Magic,2.5,2.96,6.45,2.9,,Foil,,,,,
523220,Dwarven Digging Team,Dwarven Digging Team,https://tcgplayer-cdn.tcgplayer.com/product/523220_200w.jpg,77,23336,https://cpt.tcgcsv.com/qjc6,2024-10-03T17:49:56.233,1,Exceptional,Burrowing<br><br>Allied minions occupying nearby sites have Burrowing.,2,EE,Earth,Exceptional Dwarves tirelessly tunnel,Spell,Minion,0.1,0.2,2.93,0.13,,Normal,2,Dwarf,,2,
523222,Dwarven Digging Team (Foil),Dwarven Digging Team Foil,https://tcgplayer-cdn.tcgplayer.com/product/523222_200w.jpg,77,23336,https://cpt.tcgcsv.com/sjc6,2024-10-03T17:49:56.46,1,Exceptional,Burrowing<br><br>Allied minions occupying nearby sites have Burrowing.,2,EE,Earth,Exceptional Dwarves tirelessly tunnel,Spell,Minion,0.9,1.99,9.97,1.52,,Foil,2,Dwarf,,2,
523224,Dwarven Forge,Dwarven Forge,https://tcgplayer-cdn.tcgplayer.com/product/523224_200w.jpg,77,23336,https://cpt.tcgcsv.com/vjc6,2024-10-03T17:49:56.77,1,Elite,"Anyone may conjure Weapons and Armor here, and for (1) less.",,F,Fire,An Elite Site with swart and sweaty artisans,Site,Site,0.73,0.8,3.29,0.77,,Normal,,,,,
523225,Dwarven Forge (Foil),Dwarven Forge Foil,https://tcgplayer-cdn.tcgplayer.com/product/523225_200w.jpg,77,23336,https://cpt.tcgcsv.com/wjc6,2024-10-03T17:49:57.06,1,Elite,"Anyone may conjure Weapons and Armor here, and for (1) less.",,F,Fire,An Elite Site with swart and sweaty artisans,Site,Site,5.66,9.37,11.0,8.71,,Foil,,,,,
523226,Earthquake,Earthquake,https://tcgplayer-cdn.tcgplayer.com/product/523226_200w.jpg,77,23336,https://cpt.tcgcsv.com/xjc6,2024-10-03T17:49:57.34,1,Elite,"You may rearrange sites within a two-by-two area, carrying along everything of normal size. Then burrow all minions and artifacts on those sites.",5,EE,Earth,Elite Magic of violent upheaval,Spell,Magic,3.79,5.0,8.99,4.96,,Normal,,,,,
523227,Earthquake (Foil),Earthquake Foil,https://tcgplayer-cdn.tcgplayer.com/product/523227_200w.jpg,77,23336,https://cpt.tcgcsv.com/zjc6,2024-10-03T17:49:57.603,1,Elite,"You may rearrange sites within a two-by-two area, carrying along everything of normal size. Then burrow all minions and artifacts on those sites.",5,EE,Earth,Elite Magic of violent upheaval,Spell,Magic,13.25,14.99,39.35,15.27,,Foil,,,,,
523228,East-West Dragon,East West Dragon,https://tcgplayer-cdn.tcgplayer.com/product/523228_200w.jpg,77,23336,https://cpt.tcgcsv.com/Bjc6,2024-10-03T17:49:57.84,1,Elite,Airborne<br><br>Moves freely sideways.,5,AA,Air,An Elite Dragon of long horizons,Spell,Minion,0.5,0.7,9.99,0.56,,Normal,4,Dragon,,4,
523230,East-West Dragon (Foil),East West Dragon Foil,https://tcgplayer-cdn.tcgplayer.com/product/523230_200w.jpg,77,23336,https://cpt.tcgcsv.com/Djc6,2024-10-03T17:49:58.05,1,Elite,Airborne<br><br>Moves freely sideways.,5,AA,Air,An Elite Dragon of long horizons,Spell,Minion,5.95,8.2,40.0,7.67,,Foil,4,Dragon,,4,
523231,Edge of the World,Edge of the World,https://tcgplayer-cdn.tcgplayer.com/product/523231_200w.jpg,77,23336,https://cpt.tcgcsv.com/Fjc6,2024-10-03T17:49:58.277,1,Elite,Must always be adjacent to the void.,,,,An Elite Site on the border of unreality,Site,Site,0.47,0.56,5.0,0.53,,Normal,,,,,
523232,Edge of the World (Foil),Edge of the World Foil,https://tcgplayer-cdn.tcgplayer.com/product/523232_200w.jpg,77,23336,https://cpt.tcgcsv.com/Gjc6,2024-10-03T17:49:58.79,1,Elite,Must always be adjacent to the void.,,,,An Elite Site on the border of unreality,Site,Site,10.0,12.68,28.75,12.55,,Foil,,,,,
523233,Elementalist,Elementalist,https://tcgplayer-cdn.tcgplayer.com/product/523233_200w.jpg,77,23336,https://cpt.tcgcsv.com/Hjc6,2024-10-03T17:49:59.017,1,Elite,Tap —> Play or draw a site.<br> <br>You have an additional (E)(F)(W)(A).,,,,Your Avatar of wonder and awe,Avatar,Avatar,0.45,0.76,4.67,0.77,,Normal,1,,,1,20
523234,Flaming Sword,Flaming Sword,https://tcgplayer-cdn.tcgplayer.com/product/523234_200w.jpg,77,23336,https://cpt.tcgcsv.com/Jjc6,2024-10-03T17:49:59.353,1,Exceptional,"Bearer has +1 power, and its strikes splash full damage to each other enemy at a struck unit's location.",4,,,An Exceptional Weapon fumes and flares,Spell,Artifact,0.19,0.27,0.95,0.22,,Normal,,Weapon,,,
523235,Atlantean Fate,Atlantean Fate,https://tcgplayer-cdn.tcgplayer.com/product/523235_200w.jpg,77,23336,https://cpt.tcgcsv.com/Kjc6,2024-10-03T17:49:59.62,1,Unique,"Affected non-Ordinary sites are flooded. They are water sites, only provide Water threshold, and lose all other abilities.<br><br>Genesis —> Submerge all minions and artifacts atop affected sites.",5,WW,Water,A Unique Aura of hubris humbled,Spell,Aura,12.49,13.98,29.0,13.03,,Normal,,,,,
523236,Flaming Sword (Foil),Flaming Sword Foil,https://tcgplayer-cdn.tcgplayer.com/product/523236_200w.jpg,77,23336,https://cpt.tcgcsv.com/Ljc6,2024-10-03T17:49:59.863,1,Exceptional,"Bearer has +1 power, and its strikes splash full damage to each other enemy at a struck unit's location.",4,,,An Exceptional Weapon fumes and flares,Spell,Artifact,4.5,5.98,21.98,4.81,,Foil,,Weapon,,,
523237,Elementalist (Foil),Elementalist Foil,https://tcgplayer-cdn.tcgplayer.com/product/523237_200w.jpg,77,23336,https://cpt.tcgcsv.com/Mjc6,2024-10-03T17:50:00.09,1,Elite,Tap —> Play or draw a site.<br> <br>You have an additional (E)(F)(W)(A).,,,,Your Avatar of wonder and awe,Avatar,Avatar,35.5,48.68,120.45,43.12,,Foil,1,,,1,20
523238,Atlantean Fate (Foil),Atlantean Fate Foil,https://tcgplayer-cdn.tcgplayer.com/product/523238_200w.jpg,77,23336,https://cpt.tcgcsv.com/Njc6,2024-10-03T17:50:00.35,1,Unique,"Affected non-Ordinary sites are flooded. They are water sites, only provide Water threshold, and lose all other abilities.<br><br>Genesis —> Submerge all minions and artifacts atop affected sites.",5,WW,Water,A Unique Aura of hubris humbled,Spell,Aura,73.25,76.08,86.0,66.92,,Foil,,,,,
523239,Enchantress,Enchantress,https://tcgplayer-cdn.tcgplayer.com/product/523239_200w.jpg,77,23336,https://cpt.tcgcsv.com/Pjc6,2024-10-03T17:50:00.583,1,Elite,"Tap —> Play or draw a site.<br><br>Whenever you cast a spell, you may animate target aura until your next turn. It’s an aura minion with power equal to its cost.",,,,Your Avatar of transcendent triumph,Avatar,Avatar,0.24,0.6,9.99,0.6,,Normal,1,,,1,20
523240,Enchantress (Foil),Enchantress Foil,https://tcgplayer-cdn.tcgplayer.com/product/523240_200w.jpg,77,23336,https://cpt.tcgcsv.com/Qjc6,2024-10-03T17:50:00.783,1,Elite,"Tap —> Play or draw a site.<br><br>Whenever you cast a spell, you may animate target aura until your next turn. It’s an aura minion with power equal to its cost.",,,,Your Avatar of transcendent triumph,Avatar,Avatar,40.0,45.59,99.99,45.59,,Foil,1,,,1,20
